loan_amnt,term,int_rate,annual_inc,dti,credit_history_length,revol_util,delinq_2yrs,loan_status,income_to_loan_ratio,high_dti,long_credit_history,high_revol_util
20152,60,13.846488067324202,92901,20.81445144875794,21,50.4578002897229,4,1,4.610013894402541,1,1,0
29440,60,16.128382622242988,137227,27.0268340355825,21,13.574418445183856,4,1,4.661243206521739,1,1,0
28895,36,15.352209548256502,99497,6.653289198220003,21,70.71602939808602,2,1,3.4433985118532617,0,1,0
14155,36,22.175505704569296,124813,31.63618795553991,17,7.033059208743897,0,1,8.817590957258918,1,1,0
15426,36,18.03600206762134,147192,26.089751784404584,22,75.70330569412019,3,1,9.541812524309607,1,1,1
15233,60,8.775169558682078,71574,11.483779950462868,5,54.68365102699866,4,0,4.698614849340248,0,0,0
6828,36,6.2603355775074165,148494,10.50216045829219,24,27.885053008676476,4,0,21.74780316344464,0,1,0
31684,36,13.487275773626939,61417,17.9498064243135,8,86.25743540614567,4,1,1.938423178891554,0,0,1
17260,36,5.312212445154585,118020,29.52695988633791,18,98.60718703388544,2,1,6.837775202780996,1,1,1
14130,36,11.365947716666714,113639,30.288499794173212,11,25.4349101197638,4,0,8.042392073602265,1,1,0
9805,36,12.360429388784514,95006,20.61368276418149,22,80.62461495859326,1,1,9.689546149923508,1,1,1
5806,36,12.511777480198479,124881,30.824325880602125,28,75.01663163764573,2,0,21.508956252152945,1,1,1
31039,36,24.587000486477855,141862,5.163311275750717,27,74.71901211056694,0,1,4.570443635426399,0,1,0
28870,36,11.078017539449366,69454,6.055238945947899,10,95.72356114840272,1,1,2.4057499134049185,0,0,1
34997,60,10.304549907572424,31587,32.35464780910228,26,48.661709230199236,2,1,0.9025630768351574,1,1,0
32991,36,7.587618621350824,138107,28.259957896577482,15,67.41680405566547,2,1,4.1862022975963145,1,1,0
13202,60,15.220176713652256,145584,18.52118174751157,6,82.38773636258041,3,1,11.027420087865474,0,0,1
34757,36,8.073486124272414,84710,27.608303944339614,19,47.95364450430264,1,1,2.4372068935753948,1,1,0
6868,60,17.32589425461569,116567,33.66918385170265,17,48.14312028120059,1,1,16.972481071636576,1,1,0
19561,60,8.103195578766991,121748,28.162685716438553,23,31.865475406735133,1,1,6.224017177035939,1,1,0
20512,60,16.533466355184025,105886,30.27114001454966,10,78.0825712827134,4,1,5.162148985959439,1,0,1
29262,36,21.525384783492527,48816,27.81819744170185,5,68.61957796855566,4,1,1.6682386713143327,1,0,0
19899,60,5.850492670381852,115824,10.046332773006249,28,45.113989950104994,0,0,5.8205939996984775,0,1,0
34443,60,13.394939498364117,59432,30.007223289372103,16,41.933665739873675,0,1,1.725517521702523,1,1,0
27074,36,14.22097934437671,139758,10.853264600726302,12,7.2589643169118645,0,0,5.162074314840806,0,1,0
29211,36,20.821442869562247,78617,31.77833984132441,26,0.6501146828415516,4,1,2.6913491492930746,1,1,0
21220,60,14.358312638910885,102373,18.75949694243228,21,52.88939665318434,3,1,4.824363807728558,0,1,0
20934,36,16.350715729126403,64217,25.309302569330853,27,41.74928523515995,0,1,3.0675933887455815,1,1,0
10429,36,20.824085071761424,50884,19.917225436419304,24,79.60367599017643,2,1,4.879087160801611,0,1,1
14076,36,16.195169858585814,35454,7.819727882498061,28,54.26540563071215,4,0,2.5187553282182438,0,1,0
8564,60,12.165988270391647,104960,13.721669228619952,5,93.67060433822255,3,1,12.255955161139655,0,0,1
6389,60,6.7168455524116455,132421,34.51195561991018,21,19.614079886099855,2,0,20.72640475817812,1,1,0
16593,36,19.598312590251552,137173,33.82144255009452,1,99.01503403850398,2,1,8.266919785451696,1,0,1
12274,60,22.4227630032431,73618,14.614606929666419,2,29.791919431210633,4,1,5.997881701156917,0,0,0
33897,36,24.40129074040328,113948,34.888904127356774,5,64.24239735733059,1,1,3.3615954214237247,1,0,0
22208,36,23.531997615431365,92671,30.36653586490699,23,50.18537136166513,3,1,4.172865634005763,1,1,0
23649,36,20.948358176664975,77111,23.32878498296764,19,35.957640124924936,4,1,3.2606452704131255,1,1,0
22320,36,17.869438644914563,69613,6.203738607830285,28,13.930918326544662,1,0,3.1188620071684587,0,1,0
32376,36,20.62920291661277,115678,32.043404886151386,15,13.483415145221167,4,1,3.5729552755127254,1,1,0
15745,60,13.641674257041359,132928,21.722878377929593,1,71.15058273781953,4,1,8.442553191489361,1,0,0
27786,36,16.8955242958167,89993,31.054284536083088,11,37.764138297631135,2,1,3.238789318361765,1,1,0
19199,60,11.973996182783704,38848,30.03287359717227,28,96.12979741329427,4,1,2.0234387207667064,1,1,1
25229,36,11.534184299607656,144853,29.990186456032582,18,32.564848650633806,1,1,5.741527607118792,1,1,0
20876,36,20.133835465520676,108672,25.945215821447153,3,98.35237217479629,2,1,5.205594941559686,1,0,1
23180,60,14.078655646071233,149279,13.742454160281458,28,20.542325659526274,1,0,6.439991371872304,0,1,0
13245,60,9.243225258620583,96125,15.084807732335596,9,10.281438623105355,1,0,7.257455643639109,0,0,0
12214,60,9.038763238837317,116444,14.25407637748059,24,31.256973352295713,2,0,9.533649909939413,0,1,0
5726,60,22.183447231398674,147509,5.601379985976941,4,88.5584789428589,1,0,25.761264407963676,0,0,1
24120,36,18.555209887253422,91602,22.477067276444338,24,52.185194449528474,0,1,3.797761194029851,1,1,0
18832,36,15.920921467162316,102045,25.965010113380984,13,13.565010593720805,4,0,5.418702209005947,1,1,0
16362,60,13.018774719927189,135997,30.615979805756105,9,20.249904960409502,2,0,8.311758953673145,1,0,0
34715,60,13.616347815742515,72222,9.20496300148191,3,31.126066214956328,2,1,2.080426328676365,0,0,0
23297,60,6.148703883898876,79223,21.325494469304054,16,59.01667378127078,0,1,3.4005665965574967,1,1,0
31172,60,14.098202897356856,140012,5.240244220213485,22,33.23789398776207,0,1,4.491595021172848,0,1,0
15106,60,20.909098212441638,141246,7.852809431321885,8,74.70540820893272,0,1,9.35032437442076,0,0,0
12657,60,12.759729601906447,95333,6.626352326179791,26,61.62935561852966,0,0,7.532037607647942,0,1,0
23850,60,12.671625050865158,82732,26.76434102046461,7,87.38237373533401,3,1,3.4688469601677148,1,0,1
32313,60,5.314331660385756,79420,7.431786916328095,25,50.09618263593643,2,1,2.4578343081731813,0,1,0
30425,36,14.156705251161373,105504,26.4935894467637,23,33.11764141010678,1,1,3.467674609695974,1,1,0
31685,36,5.506753058959337,32462,12.4887411323175,17,99.62715678032042,2,1,1.0245226447845983,0,1,1
28696,60,16.406988560175222,39460,31.331388820908185,25,35.56333218073557,2,1,1.3751045441873433,1,1,0
19551,36,15.135667631646282,129319,29.394499650914423,28,42.86026397805121,2,0,6.614444273950181,1,1,0
29578,60,21.80016997847998,39275,33.73490652425829,16,80.91272253580884,0,1,1.327845019947258,1,1,1
33831,36,16.635612218514424,124213,31.512860463740957,21,8.86362338930926,0,1,3.6715734090035768,1,1,0
12906,60,11.468547106444305,43269,32.99988257349042,22,38.649010605851466,3,1,3.3526266852626687,1,1,0
33645,36,15.324620188338283,95942,30.762271895399234,18,8.571009343828395,2,1,2.8515975627879326,1,1,0
26260,60,18.994127114998378,102920,25.80145701844566,16,13.93058666727579,4,1,3.9192688499619193,1,1,0
12287,36,6.879275908207656,52553,10.10777456376308,15,0.46408254980069286,3,0,4.277122161634248,0,1,0
5892,36,17.421481769408675,54366,13.151225565622788,2,0.9544292582375213,0,0,9.227087576374746,0,0,0
15222,60,23.332525639559584,74036,11.381808983908194,29,38.0287889502852,2,1,4.863749835764025,0,1,0
32736,36,10.982605912624887,47369,23.107573629746167,20,80.91638049477761,0,1,1.4470002443792767,1,1,1
31952,36,17.532501897528245,41795,20.10859813920804,4,58.70043605916931,1,1,1.3080558337506258,1,0,0
9675,36,21.42658900700487,100021,31.01239991475271,5,63.49140441376434,0,1,10.338087855297157,1,0,0
6933,36,15.236127948772483,137205,33.58018599497227,7,51.92492375848865,0,1,19.790134141064474,1,0,0
22764,60,19.3595906804077,98154,17.14579668854433,29,81.97931441705587,3,1,4.3118081180811805,0,1,1
16873,60,11.220206769785202,60143,20.19051659842437,27,88.03787251861742,1,1,3.564452083209862,1,1,1
22674,60,11.121169058502895,59425,34.14549070412417,28,84.97407281453752,4,1,2.620843256593455,1,1,1
23024,36,18.351680435971215,118209,13.287168248694307,15,81.2132105803039,4,1,5.134164350243225,0,1,1
18239,60,19.108177479469678,105139,28.77172326076441,17,18.271307356328382,4,1,5.764515598442897,1,1,0
28874,36,23.740193990242876,135232,11.757197070057387,10,59.38762253652211,2,1,4.683521507238346,0,0,0
15874,36,9.496771494359491,35368,25.443803462758158,20,58.21631960983702,4,1,2.228045861156608,1,1,0
30563,36,14.364351921759383,34621,12.608468829156925,29,52.79440037476411,2,1,1.1327749239276248,0,1,0
22602,60,10.010269463277828,88829,31.512001664941607,9,48.0812789296766,0,1,3.9301389257587824,1,0,0
10016,60,6.601843217604908,90294,21.844338312100305,16,8.917047718638349,4,0,9.014976038338657,1,1,0
28265,36,13.064610558949754,44719,10.578009226231536,24,10.216323390622195,3,0,1.5821333805059261,0,1,0
30931,36,12.481614945764065,59227,11.73107527095458,3,90.22815704406234,1,1,1.914810384403996,0,0,1
33841,60,10.408682399643759,139430,19.81547587124301,22,63.01864391211986,1,1,4.120150113767323,0,1,0
34192,36,10.939897822788328,37566,33.848060767246366,27,26.231721449800638,0,1,1.0986780533458118,1,1,0
18774,36,12.208236127025563,42306,28.089264916509634,9,27.930038921345623,1,1,2.253435602428891,1,0,0
33711,60,24.77675265560187,83822,19.649289284775353,8,61.01948316486301,1,1,2.486488089940969,0,0,0
14752,60,20.6591553193456,54042,15.131574336866512,23,40.69349746356621,0,0,3.6633676789587852,0,1,0
30994,36,6.428024021738139,45086,21.47805480045328,7,44.13241709850946,0,1,1.454668645544299,1,0,0
22338,60,22.448263529734035,47387,27.45082500285859,17,6.064999053341902,0,1,2.1213627003312743,1,1,0
20585,36,17.666066527973427,57042,28.517857653584,5,13.873918710974475,3,1,2.7710468787952394,1,0,0
30559,36,22.811875202438184,119424,14.73826394290834,7,39.33504265636626,0,1,3.9079812821100166,0,0,0
12291,60,11.834193742604564,81618,26.634778046416315,13,69.96864199347684,0,0,6.640468635587015,1,1,0
5974,36,14.290377296234375,122050,24.733663401085582,18,4.8025387599913145,0,0,20.430197522597926,1,1,0
9133,60,22.924541146162166,48323,33.77336875988882,22,33.45577928310832,4,1,5.291032519435016,1,1,0
19663,60,10.45146271827363,48019,32.932708715240445,14,69.5071951934516,4,1,2.442099374459645,1,1,0
26754,60,23.310017524908307,105426,28.681379768107313,18,79.20507904502912,3,1,3.9405696344471854,1,1,1
8972,36,21.569994242885386,70863,26.701840665647854,3,19.022070409531334,3,1,7.898238965670976,1,0,0
10295,60,24.611158818185867,141023,13.221247691128275,17,73.14871318934571,1,1,13.69820301117047,0,1,0
18913,36,11.485151740327261,40283,30.378957682956,19,95.54116940790294,4,1,2.1299106434727437,1,1,1
14105,36,9.715063600095668,48279,17.825171111400984,7,90.68121500964483,3,1,3.4228287841191065,0,0,1
34125,60,11.617337940914563,76999,13.16721627518134,21,78.9376077377509,3,1,2.2563809523809524,0,1,1
13228,36,24.092995919774705,92780,16.524822738603874,4,71.23266860413382,1,1,7.0139098881161175,0,0,0
32963,60,11.66146592105883,52908,30.078064700495236,15,23.513830801977033,0,1,1.6050723538512879,1,1,0
14903,60,16.304236399144763,91584,9.45899646733655,29,63.39032270481123,2,0,6.145339864456821,0,1,0
8020,60,13.073585651730284,143002,18.684762233594675,28,64.3273993810296,1,0,17.83067331670823,0,1,0
13987,36,12.924402889635617,80225,19.770727835884692,24,40.68213320926879,2,0,5.735683134339029,0,1,0
25420,60,8.867572197581104,67952,6.098890927964582,8,49.30154617009376,1,0,2.6731707317073172,0,0,0
26452,60,15.7415908159518,130706,10.87238088644496,16,69.40284881747067,1,1,4.941252079237865,0,1,0
17880,60,21.988085099344136,67663,29.802272857275693,1,95.21015357104221,0,1,3.7842841163310963,1,0,1
10233,36,5.989700271077416,139708,29.923021657842817,25,29.53062084410316,3,0,13.652692270106519,1,1,0
32687,36,22.78453187326843,91381,13.772452516527439,16,24.63631519574395,4,1,2.7956374093676386,0,1,0
14516,60,18.30945930274599,77929,31.246917037937788,25,60.180689229887165,1,1,5.368489942132819,1,1,0
19559,60,17.33476161149806,39343,28.153488172050434,2,13.079911144135991,0,0,2.011503655606115,1,0,0
21701,60,17.518004658479846,106173,17.537224513862284,2,58.25328304878139,2,1,4.892539514308097,0,0,0
7396,36,10.925396719089388,130260,27.452190332151137,8,8.885148507143082,3,0,17.612222823147647,1,0,0
23546,36,13.302890077365754,69791,33.84003893584419,12,49.05838796045088,1,1,2.9640278603584473,1,1,0
24129,36,20.985800118084292,59134,18.769091541960464,11,62.04143747135337,2,1,2.4507439181068422,0,1,0
6591,60,11.127620738725792,142366,12.152815368604509,6,7.010963927284186,1,0,21.600060688818086,0,0,0
16303,36,14.400404191453935,77101,33.25449500150468,19,20.69531519486293,4,0,4.729252284855548,1,1,0
11183,60,5.392645427753067,99443,23.112328656897695,28,33.53742848795249,4,0,8.892336582312439,1,1,0
25314,36,19.671167058710132,129111,8.15795487441276,18,36.859869518615895,3,1,5.100379236785968,0,1,0
31572,60,13.354043533572113,87530,22.180484475700684,5,67.61046432541585,2,1,2.7723932598505003,1,0,0
6312,36,15.507175369472074,76799,20.01742668344896,15,52.90213405595241,4,0,12.167141951837769,1,1,0
30861,36,7.293786356215173,34827,30.667666822266902,8,38.21084703053269,0,1,1.128511713813551,1,0,0
25695,36,24.834284575748736,126143,20.92085569290564,6,45.067625434165,3,1,4.909243043393657,1,0,0
12314,36,11.04935653969692,92653,12.656973030328503,12,1.297667065023922,1,0,7.5242000974500565,0,1,0
23767,60,17.699793231929007,43699,25.269321915946655,19,77.052527930763,2,1,1.8386418142803047,1,1,1
24623,60,16.62472689708931,132828,21.277263576067405,12,4.100468869478247,2,1,5.3944685862811195,1,1,0
7139,60,20.701844078499807,143497,11.991338848006173,12,82.9317492922566,0,0,20.100434234486624,0,1,1
19688,36,10.87673911243921,121419,22.208835738287235,9,54.09965214147301,4,1,6.167157659488013,1,0,0
23088,60,20.118546899944747,144527,29.646067336690585,24,52.781919122451704,2,1,6.259831947331947,1,1,0
11924,36,12.650034613714688,146972,5.857127531720313,10,70.45786277731993,0,0,12.325729620932574,0,0,0
5362,36,13.223219316926983,35313,23.92553115935335,22,85.95595326534652,0,0,6.585788884744498,1,1,1
23988,36,18.454250529735404,43598,15.487555873531761,17,94.26461464796643,1,1,1.8174920793730198,0,1,1
31292,60,20.685715434809374,141362,13.780143372782724,18,54.33698872439848,0,1,4.517512463249393,0,1,0
18481,36,18.337332722411183,145445,16.77763251083334,16,15.065823198891826,3,1,7.869974568475731,0,1,0
34027,36,22.99759041142304,58807,15.26067992743945,4,87.86309261730072,2,1,1.7282452170335323,0,0,1
25670,36,10.703180590201347,100423,29.967173201253246,18,4.067201837011492,3,0,3.912076353720296,1,1,0
8738,36,23.012334642038986,99390,13.243934323037017,3,80.73371707198082,0,0,11.37445639734493,0,0,1
7469,60,7.617270518867574,75226,26.994590693197562,16,68.0421626425648,0,0,10.071763288258134,1,1,0
26179,60,18.19060638059961,89550,7.821794606857662,14,90.47276074229461,3,1,3.420680698269605,0,1,1
27534,60,15.952613027603551,110072,33.541891174532466,24,89.74631502474469,1,1,3.9976756010750347,1,1,1
21106,60,14.89271880831179,33558,23.669499117456553,9,5.315408543707967,0,1,1.5899744148583341,1,0,0
21940,60,11.218240577243566,105308,26.201557311336803,6,60.94464071756721,3,1,4.799817684594348,1,0,0
14017,36,15.074654906164684,80113,13.94117996283353,4,12.467145516820178,3,0,5.715416993650567,0,0,0
7808,60,8.235467127694065,82999,17.362897061243437,27,7.846861174405473,2,0,10.62999487704918,0,1,0
21370,60,12.386418884233512,85878,11.713351588129287,2,44.82771458307305,1,0,4.018624239588208,0,0,0
26534,60,6.973618349677548,66343,32.976082574066716,23,9.759753984874065,4,1,2.5003014999623123,1,1,0
19870,60,16.43693199572639,88219,19.64313341304133,10,72.79023831125929,3,1,4.43980875691998,0,0,0
17713,60,6.915357723992539,65186,23.9134434697397,11,96.89407105075996,2,0,3.6801219443346693,1,1,1
12561,36,8.206892878103314,66966,27.028160915921465,7,56.95829577830928,4,0,5.331263434439933,1,0,0
7719,60,6.709336029749626,63769,16.13318273298617,26,23.51688695616866,2,0,8.261303277626636,0,1,0
27890,36,12.626212799041559,149932,26.603049636174237,25,84.32063915253954,2,1,5.37583363212621,1,1,1
16700,60,21.83916908836697,135423,25.279774692690207,5,85.31033749300259,1,1,8.109161676646707,1,0,1
8741,36,23.137927832676553,83218,26.169780016218397,26,73.27859723643944,0,1,9.520421004461731,1,1,0
14766,36,6.437789092000267,49229,19.676897006138386,4,61.51321848133509,1,0,3.3339428416632804,0,0,0
8998,60,17.69100281723254,105209,16.488121468748513,26,86.77924547517239,4,1,11.692487219382086,0,1,1
31705,60,18.68770849184147,57877,11.662465646269695,6,16.329168199755905,1,1,1.8254849392840247,0,0,0
23787,60,15.675398848640484,88001,29.738790584026788,28,93.16001263440448,0,1,3.6995417665111194,1,1,1
32905,36,18.339697229390918,127137,23.25050139595036,2,94.72031492105683,1,1,3.863759307096186,1,0,1
21077,36,9.673814308861905,68084,18.33056588292485,2,87.19923739971334,1,0,3.230250984485458,0,0,1
30164,60,14.79288423638032,111780,33.31987720131834,16,25.066203471146707,1,1,3.7057419440392523,1,1,0
31588,36,12.81751698071657,122892,6.435164375211164,28,85.81783863106291,3,1,3.8904647334430797,0,1,1
31123,60,6.794159028792621,46806,30.505158356151426,25,49.763821183769174,3,1,1.5039038653086143,1,1,0
5294,36,17.51112879444978,118635,34.92747778837917,23,59.49302374008253,1,1,22.409331318473743,1,1,0
15177,60,14.904303853430925,140177,31.60826332648602,23,84.06006225041452,0,1,9.236146801080583,1,1,1
26727,36,10.503480538051663,67034,29.31309756846876,13,2.958284454523752,0,0,2.50810042279343,1,1,0
32693,60,14.473705208067429,70317,16.22917980218974,21,36.29425921756457,0,1,2.150827394243416,0,1,0
14882,36,20.50596036795006,85468,11.939425467868805,7,81.56933772444657,0,0,5.7430452896116115,0,0,1
6136,36,21.03315525616128,49094,27.045515614988034,25,81.3954783801723,2,1,8.000977835723598,1,1,1
34928,60,17.99052257498738,87796,14.137260988657053,26,84.86879268829328,1,1,2.5136280348144755,0,1,1
7064,36,14.354956668003275,40589,10.281190464649121,5,16.921590013949128,1,0,5.745894677236693,0,0,0
34031,36,16.51499278407696,87221,28.595776613107738,25,70.58866182279601,2,1,2.562986688607446,1,1,0
12009,60,12.700307427112342,31657,14.376309567101666,17,14.650334050541858,0,0,2.636106253643101,0,1,0
17987,60,7.531126859884765,128300,32.43325188462015,13,78.50980089510253,4,1,7.132929337855118,1,1,1
9543,60,12.712411947721838,147229,30.218979344573757,15,24.51260044545075,4,1,15.427957665304412,1,1,0
34346,36,15.606655121392684,69531,30.429209885277654,28,73.7817727586946,2,1,2.0244278809759506,1,1,0
6007,36,16.976680293011682,82227,28.147091781674785,3,45.50016185279725,4,1,13.688530048277011,1,0,0
10445,60,23.716019521092417,33164,31.4264427132421,23,98.62634645527723,3,1,3.17510770703686,1,1,1
15706,36,20.546668900612325,123078,29.172406765343602,4,57.98938307492809,1,1,7.836368266904368,1,0,0
19749,36,8.039851228893546,113973,23.07534090724186,15,63.257936422028614,4,1,5.7710770165578005,1,1,0
16718,36,8.483644133058561,71247,13.874681557455894,18,36.81635138512874,3,0,4.261693982533796,0,1,0
34257,60,7.009895184795081,134041,31.646275796424472,28,73.45201578474331,1,1,3.912806141810433,1,1,0
26736,60,19.763634544418355,49601,30.21810868319576,3,49.4885641104835,3,1,1.8552139437462598,1,0,0
14439,60,19.12244556983714,123966,19.186379666316352,7,1.8066635095864148,1,1,8.585497610637855,0,0,0
18281,60,24.727258033937623,80599,6.172360580058656,8,60.85815978756452,1,1,4.408894480608282,0,0,0
33478,36,15.440468353286974,101545,24.156311822057404,11,83.04595904293615,4,1,3.033185972877711,1,1,1
6435,60,21.528298576977637,145295,6.517905610297452,25,23.680177006045067,2,0,22.578865578865578,0,1,0
5571,60,16.528797172855754,34552,32.788398855452215,22,22.10637550851846,4,0,6.2021181116496145,1,1,0
7382,36,22.48173425054874,146452,33.848937698759215,26,60.88861831192705,0,1,19.83906800325115,1,1,0
30821,60,19.420420786055033,39417,10.684704376988126,9,81.7979276425494,3,1,1.2789007494889848,0,0,1
31660,36,17.85768029982506,88579,25.291681341647298,20,24.962033784357583,0,1,2.797820593809223,1,1,0
10084,36,16.302453419661006,137525,7.7680701368828835,12,93.22626512430391,1,0,13.637941293137644,0,1,1
21661,36,19.459410488859497,98207,26.885507857193662,5,92.7387356681549,4,1,4.533816536632658,1,0,1
18507,36,13.39307685342021,102055,15.418629984580237,1,20.053667190793334,0,0,5.514399956773113,0,0,0
12059,36,6.931531614113283,132266,25.431503351913356,14,26.37844120568157,0,0,10.968239489178208,1,1,0
23271,60,5.799722575956816,108270,16.186295276065337,25,70.05988109481615,0,0,4.652571870568519,0,1,0
17771,36,14.580474632183478,141426,9.367025294997072,25,95.1733109024426,1,1,7.958246581509201,0,1,1
22649,60,16.98583164440283,147865,17.183299415076736,25,70.98826887763147,1,1,6.528544306591902,0,1,0
12491,60,6.576980611412509,33722,8.3802057990437,3,44.4900049820538,1,0,2.699703786726443,0,0,0
34402,36,10.738070978242044,100442,22.306498249308373,29,16.90013464265031,0,1,2.9196558339631418,1,1,0
19527,36,11.440644119509741,125632,6.228545964484393,15,46.10098488396211,3,0,6.433758385824755,0,1,0
22424,60,16.255910704165025,70031,20.81959038799579,10,60.67677919705544,4,1,3.1230378166250445,1,0,0
19859,36,10.569649120855782,109235,31.591059412866226,26,33.09519189566503,4,1,5.50052872752908,1,1,0
30493,60,6.912971991120134,51438,30.13619810358088,10,51.02578212000898,1,1,1.6868789558259272,1,0,0
13073,36,8.297134818931003,88819,31.483450988794903,24,13.021412832870594,0,0,6.794079400290675,1,1,0
14077,36,8.478956032083865,73856,32.66146406381321,3,45.21881045125864,3,1,5.246572423101513,1,0,0
24136,36,21.85389888445523,63576,8.135836636270827,29,9.0775818929554,2,1,2.6340735830294997,0,1,0
29597,60,10.68639373956583,71938,8.862416086271391,6,4.90887499489906,1,0,2.430584180829138,0,0,0
25953,36,19.293834678295138,79028,21.710204189393856,5,85.72399155993273,2,1,3.045042962277964,1,0,1
16383,36,16.356774926786116,89807,31.81918005273288,24,20.508158414607493,4,1,5.481718854910578,1,1,0
21378,60,24.54077507232884,79877,34.23048369572092,19,57.51553291279333,4,1,3.7364112639161755,1,1,0
27737,60,10.456453377604046,127783,6.387857520199999,14,14.898275840999242,3,0,4.606951004073981,0,1,0
7353,60,8.167460410584004,73461,15.673222526019805,17,26.252757090929137,3,0,9.990616075071399,0,1,0
28821,36,6.040756753891207,123474,11.386827639799805,12,36.133941976948435,2,0,4.2841677943166445,0,1,0
9799,60,9.81919324562561,70469,27.67897546793744,9,14.367643635477023,4,0,7.1914481069496885,1,0,0
22070,60,18.681417728307853,113136,24.205816056110958,26,4.596229701111032,3,1,5.1262347077480745,1,1,0
29860,60,6.705164492737213,50435,8.596640944515363,25,87.7159802018011,3,1,1.6890488948425988,0,1,1
26195,36,9.894036902993172,114117,19.505662020949146,3,1.183283587977213,4,1,4.356442069097156,0,0,0
16939,36,22.10616736368024,44191,25.563215671138742,18,6.132098283506782,4,1,2.608831690182419,1,1,0
30338,36,16.659058987290404,114726,28.37016181772113,4,80.50721608281025,0,1,3.781594040477289,1,0,1
26730,60,6.390430805063909,145660,5.601581293520256,14,28.200833677305603,3,0,5.449307893752338,0,1,0
26427,36,5.953662884995266,57386,31.714087219516696,24,72.28203011146974,2,1,2.1714912778597646,1,1,0
7428,36,6.222457506515338,61721,22.078441488515733,6,14.622574921791376,1,0,8.309235325794292,1,0,0
32083,60,23.837501002945054,84786,29.35727344879714,26,23.728174859671935,1,1,2.642707976186766,1,1,0
26510,36,21.997428571221093,43704,29.238140900428505,15,57.277651659699345,4,1,1.6485854394568087,1,1,0
29604,36,21.898800840375493,86635,10.695579808129075,17,98.86358384892834,2,1,2.926462640183759,0,1,1
30482,60,23.484335244870916,32123,8.305163607608993,24,7.344447015922317,0,1,1.053835050193557,0,1,0
16296,60,15.105107805018205,120710,26.6386180692148,5,40.05545979818322,3,1,7.407339224349534,1,0,0
12813,60,9.94689342286688,139837,9.692807564648572,29,4.308097000592481,0,0,10.913681417310544,0,1,0
19414,60,13.026960084770362,144912,30.498124742141712,6,19.92264426559749,2,1,7.464304110435768,1,0,0
33575,60,19.37728145767622,92993,26.785684515863153,21,90.74710268385046,0,1,2.7697096053611316,1,1,1
32570,60,22.520657430425302,142752,30.254760930957875,26,9.646010378976966,4,1,4.3829290758366595,1,1,0
32082,60,13.701818533990487,110122,13.970380388280383,5,85.68559213756336,1,1,3.4325166760177046,0,0,1
34241,60,15.707619107641225,127512,14.497941812317071,19,17.780323811008124,4,1,3.7239566601442715,0,1,0
16801,36,23.635659865525064,55416,25.13664669038953,14,86.1784846537704,3,1,3.2983750967204335,1,1,1
16745,36,7.149972742188582,31814,5.943378651768426,4,53.80219631356752,4,0,1.8999104210212003,0,0,0
31029,36,22.24598433948248,108537,26.79490239012268,5,87.82066742268435,2,1,3.497921299429566,1,0,1
18025,36,8.186149645038718,80258,30.073492125638037,11,15.170364465152042,2,1,4.45259361997226,1,1,0
8356,36,14.677227005812405,46508,17.45490759812312,27,76.2036551307826,3,1,5.565820966969842,0,1,1
30091,60,9.36846257326119,115166,27.94636490265406,2,68.06985960805767,3,1,3.827257319464292,1,0,0
19288,60,17.05895261381208,108916,10.238327509467858,22,54.293338739296246,1,1,5.646827042720862,0,1,0
28650,60,16.17146843416532,143710,14.66781181458454,2,81.0587344410973,0,1,5.016055846422338,0,0,1
11540,36,12.600147284815037,65699,34.229148893314324,20,64.82760244270396,1,1,5.69315424610052,1,1,0
21422,36,22.266070296902488,76335,34.58984520680379,12,87.70469246077496,4,1,3.5633927737839604,1,1,1
8342,60,18.196266405761197,76806,20.37815159064764,16,38.106214678556604,0,0,9.207144569647566,1,1,0
14078,60,19.424102499238874,107853,33.02809374391631,17,58.9923178273815,3,1,7.661102429322347,1,1,0
7844,36,8.01319476415337,93768,20.681920341705638,4,87.06008425757116,2,0,11.95410504844467,1,0,1
15396,36,22.663313559512353,65739,13.74764384483472,14,21.481406410413463,4,1,4.26987529228371,0,1,0
22482,60,8.340803272400368,64785,13.006978642963155,7,48.574135661685425,1,0,2.8816386442487323,0,0,0
28411,36,9.455699284199204,61980,32.88517116104447,15,96.0741821728669,3,1,2.181549399880328,1,1,1
23207,36,7.561102769937609,119335,10.173391669215773,16,47.36018014946845,0,0,5.142198474598182,0,1,0
32777,60,13.80718415937631,130719,22.388973746054546,8,25.28294451955403,0,1,3.988131921774415,1,0,0
18998,60,22.754184635046194,124702,21.66575204188159,2,35.10762387432382,2,1,6.563954100431625,1,0,0
18261,36,10.048950392197192,115016,27.188650539589847,19,88.50841193734466,3,1,6.298450249164887,1,1,1
24539,60,12.475068408459064,31609,19.97728722574324,1,95.48830387675503,3,1,1.2881128000326012,0,0,1
8093,60,21.92132840150844,96253,13.168569821244025,23,95.01076426861393,4,1,11.893364636105277,0,1,1
16722,36,17.356305595177783,115481,10.081894988947356,4,69.89423919685713,4,1,6.9059323047482355,0,0,0
27042,36,20.032327872925535,121128,23.624564105176756,27,50.960188882461246,0,1,4.479254493010872,1,1,0
25162,60,9.280000988722296,58141,26.569722705596995,26,18.268893490734182,1,1,2.3106668786265003,1,1,0
24280,36,19.32979726665151,60009,22.08563836046098,24,12.322101207046455,0,1,2.471540362438221,1,1,0
